title,release_year,language,overview,vote_average,vote_count,popularity
The Hawk,2023.0,Spanisch,Criminals control Mexico and wrestling is now illegal. A retired fighter and a policewoman join forces to stop the perfidious criminal who has kidnapped her son.,8.026,38.0,50.759
Overnight,2020.0,Spanisch,Ignacio embarks on a trip driven by the coincidences that bring together the news that his young girlfriend is pregnant and an invitation to a seminar in Chile almost simultaneously.,3.5,2.0,3.695
Inseparable,2023.0,Spanisch,"Manuel decides to end his life after his best friend, Martín, whom he was in love with, died in a car accident. Before his suicide, Manuel remembers some moments he had with him when they were still together.",7.0,1.0,2.69
Cadejo Blanco,2023.0,Spanisch,"After her sister goes missing, Sarita, a working-class girl from Guatemala City, travels to the seaside town of Puerto Barrios to infiltrate a group of young gang members. As she risks her life to join the gang, Sarita becomes involved with her sister’s dangerous ex-boyfriend and gets closer to learning what happened to her sister.",5.7,3.0,4.051
Clara Sola,2021.0,Spanisch,"In a remote village in Costa Rica, Clara, a withdrawn 40-year-old woman, experiences a sexual and mystical awakening as she begins a journey to free herself from the repressive religious and social conventions which have dominated her life.",6.613,31.0,5.974
Crazy About Work,2018.0,Spanisch,"Alicia is a workaholic executive who suddenly loses her job and her family. In her process of rebuilding, she associates with a neighbor and helps her in her business. This is how she manages to be the most successful businesswoman in the country. During this process, she tries to reconquer her husband, only to realize that in order to return with him, she will have to learn to balance work and family life.",7.7,143.0,6.974
Dust,2023.0,Spanisch,"Dismantling the home of some who is no longer here is an act of love, of memory, of mourning. July passed away recently; the camera moves around her apartment and is placed on a series of objects that act as keys to open the door to her intimacy. The voices of those who have loved her guide us while they try to prolong the farewell. In the memories they evoke, to some people July is still Julio, and those names and pronouns that blend reveal the difficulties of embracing one’s identity as a trans woman. During the journey, July’s figure is slowly brought to life, as in an invocation, called on through words, but mainly through her spaces, her things, her photographs, her wigs, her clothes, her favorite music. And a biography is weaved together, one which, like that mirror that still hangs on her wall, reflects the history of an entire community.",0.0,0.0,4.429
Water Circles Under Cotton Clouds,2023.0,Spanisch,"In a dystopian future, with a social context influenced by various pandemics and with a political upheaval triggering reactionary governments, various young people hide on the outskirts of a city after looting a batch of vaccines. While the leaders of the group seek to sell them on the black market, the subjugated try to get their distribution among the marginal population who, like them, are deprived of vaccination.  Tensions and discrimination based on sexuality or ethnicity soon arise in the group, reminiscent of past times, and that are the reflection of a society that has regressed.  Desire and melancholy will mark characters stunned by a reality that is as fickle as unpredictable.",4.3,3.0,4.453
Lullaby,2022.0,Spanisch,"Amaia has just become a mother, and the challenge is even more significant than she imagined. So when her partner has to leave for several weeks because of his job, she decides to spend time with her parents in a lovely coastal village in the Basque Country and hopefully share the responsibility of looking after her baby. However, she forgot that even when one becomes a parent, one never stops being a daughter.",7.238,105.0,5.75
Shipibos Stories,2023.0,Spanisch,"A Shipibo boy is raised by his grandparents in direct contact with the Amazon forest and its inhabitants, whom he respects and considered part of their social environment. Growing up and coming into contact with urban life, the child denies his culture to avoid the discrimination, but, in the end, his vital roots lead him to reconnect with the forest and to reconcile with his ancient traditions.",0.0,0.0,1.568
Mein Buch,2023.0,Spanisch,"The tale of a family during the 20 th century, built from archive footage. Through an imaginary dialogue between two characters a plot begins to weave that finally reveals who they are—a father and a daughter, and the peculiar history that binds them.",6.0,2.0,3.009
Cenizas,2018.0,Spanisch,"As Cotopaxi spews ash, issuing an eerie penumbra over Quito, a young woman confronts dormant familial conflicts.  Desperate for a place to store her things as volcanic disaster looms, Caridad turns to her long-estranged father Galo for help. Galo abandoned Caridad’s mother long ago and is eager to make amends, but questions concerning the nature of his transgressions linger, straining communication between father and daughter and casting grave doubts over the possibility of reconciliation.",6.3,3.0,1.766
Fireflies,2018.0,Spanisch,"Ramin flees from persecution in Iran and ends up living in the limbo of exile, far from everything he knows, in the tropical port town of Veracruz, Mexico. There his nostalgia and melancholy are confronted with new friendships, while he starts to rediscover his own desires.",5.76,25.0,3.436
Alien Island,2023.0,Spanisch,"Chile, 1984. As a wave of UFO sightings — and a military dictatorship — sweep the country, a group of short-wave radio operators receive mysterious communications from a nearby island. Through the crackling voices, they learn that a highly developed extraterrestrial race has taken residence on Friendship Island and is offering the listeners the promise of a better world.",5.2,5.0,3.737
Liquid Love,2022.0,Spanisch,"A critique of liquid love through sarcasm and crude humor. With the desire that the viewer empathize with the protagonists and reflect on the ephemerality of sexual-affective relationships in modern society. At the end of the short film, the transformation of people into mere consumer goods will be clear, which, once they have been used, are discarded",2.0,1.0,5.796
Ni de coña,2020.0,Spanisch,"Four couples attend a spiritual retreat in the Caribbean to safe their relationships. They have to overcome the tests set by 2 unusual love gurus, and fight for their own lives, which wasn't part of the plan.",4.8,30.0,2.431
Something Huge,2017.0,Spanisch,"Dani Tomás (Berto Romero) is a television screenwriter disillusioned and bored of his work. One day he receives unexpected news: for a legal error he must repeat eighth grade. Now, he returns to a world he already thought he had forgotten, living new experiences and experiencing a multitude of unexplained situations and hilarious events. But he will not be alone in this epic adventure, because he will have the help of the peculiar director of the school (Carlos Areces), a police officer (Antonio de la Torre, May God forgive us) and an enigmatic classmate (Carolina Bang).",4.0,27.0,3.252
All Inclusive,2018.0,Spanisch,"Pablo and Lucia live together. Pablo buys an All-Inclusive in Brazil online as a surprise for Lucia but his boss firing him, so Pablo tries to cancel the trip but he can't. They travel anyway, but Brazil waits with nothing but trouble..",6.7,9.0,2.206
Everything's Gone Wrong!,2018.0,Spanisch,"When a young diplomat manages to get the Austrian government to return the Plume of Moctezuma to Mexico for an exhibition, his life quickly falls apart.",7.2,49.0,2.927
Hasta que la boda nos separe,2018.0,Spanisch,Daniel and Maria are about to get married and have a modern wedding on the beach in mind. But their families have other plans for the celebration.,7.755,55.0,6.779
The Wolf House,2018.0,Spanisch,"María, a girl from Colonia Dignidad, in Chile —a kind of sectarian community, tyrannically mastered by the ruthless Paul Schäfer, a German madman, religious fanatic and child predator, who would end up turning the place into a torture center at the service of the military dictatorship ruled by Augusto Pinochet—, is punished for having lost three pigs, so she decides to run away and take refuge in an abandoned house hidden in the forest.",7.6,153.0,6.311
My Uncle Manolo,2023.0,Spanisch,"Focused on the experiences of Manuel ""Manolo"" Díaz Caballero, who was a local police officer in Malaga for more than 30 years, his memories of those years are the subject of this documentary.",7.3,3.0,2.649
The Demise of ETA,2017.0,Spanisch,"The chronicle of the process, ten long years, that led to the end of ETA (Euskadi Ta Askatasuna), a Basque terrorist gang that perpetrated robberies, kidnappings and murders in Spain and the French Basque Country for more than fifty years. Almost 1,000 people died, but others are still alive to tell the story of how the nightmare finally ended.",5.9,11.0,1.587
Sunday's Illness,2018.0,Spanisch,"Annabel is a successful businesswoman with a wealthy husband. At a reception in her villa she meets a woman, a member of the catering staff who has been hired for the evening. This woman is none other than her own daughter Chiara, whom she had left over thirty years ago. Chiara was just eight years old at the time. She now approaches her mother with an unusual request: to spend ten days together with her.",6.6,104.0,5.326
Jail for dogs,2023.0,Spanisch,"In the midst of the wave of violence in Mexico in 2014, Franco, a high school student, envisions through a screenplay the possibility of creating absolute peace in his city. Alongside his friends, he embarks on a mission to save his father from an unpredictable assault.",0.0,0.0,3.076
So My Grandma's a Lesbian!,2020.0,Spanisch,"Eva, a young and promising Spanish lawyer based in Edinburgh, sees her wedding plans with the heir to an important and ultra-conservative Scottish family in jeopardy when she learns that her grandmother, Sofía, has decided to marry…",5.418,91.0,7.544
Runaway Heart,2023.0,Spanisch,"Juan, a young rural bandit, is in a relationship with a lady who is wanted by the aggressive town commissioner. He must solve his problems with the law, even if it costs him to lose love.  Based on the story of Juan Bautista Vairoletto, 'The Argentinian Robin Hood'.",10.0,1.0,2.826
Terrified,2018.0,Spanisch,Police commissioner Funes and three researchers of supernatural phenomena investigate inexplicable events that are occurring in the suburbs of Buenos Aires.,6.708,632.0,17.284
In the Event of an Earthquake,2023.0,Spanisch,"Upon arriving home after an earthquake, a teenager finds his mother’s dead body lying under the dining room’s ceiling lamp. Distraught about an uncertain future, he decides to carry out a strange plan with the help of his best friend.",0.0,0.0,3.578
It's Not That Cold Siberia,2016.0,Spanisch,"Spanish filmmaker Isabel Coixet travels to Siberia to attend a film festival where an unknown man —with whom she cannot communicate and who reminds her of her father— hands her a box containing the photographs of a lifetime. In Barcelona, she tries to put the images in order and unravel their mystery.",0.0,0.0,2.682
Las preñadas,2023.0,Spanisch,"Juana and Carmela, two pregnant women, go out for help from the peripheral neighborhood where they live to hospitals in two cities on the border between Argentina and Brazil.",7.7,3.0,2.553
The Son,2019.0,Spanisch,Painter Lorenzo's life spirals out of control as he fears his wife is trying to isolate him from their infant son.,5.4,138.0,8.462
The Uncovering,2018.0,Spanisch,"The sudden reappearance of the young Vera in a coastal village makes Jordi decide to undertake the search for his father, who has been presumed dead for over twenty years.",4.9,15.0,6.464
Bañeros 5: Lentos y cargosos,2018.0,Spanisch,"31 years after the first Bañeros, comes the fifth installment of the saga in which the spa is to be sold to new owners, unless the bañeros find a way to collect the money to pay what they owe and avoid losing their place of work.",4.682,11.0,3.786
Ema,2019.0,Spanisch,"Ema is a magnetic and impulsive dancer in a reggaeton troupe. Her toxic marriage to choreographer Gastón is beyond repair, following a decision to give up on their adopted child Polo. She sets out on a mission to get him back, not caring who she’ll need to fight, seduce or destroy to make it happen.",6.742,215.0,9.278
My Boyfriend's Meds,2020.0,Spanisch,A Woman's island getaway with her boyfriend is thrown for a loop when he forgets to take his prescription medications along.,7.1,287.0,5.577
The Marquez-Castillo Siblings,2019.0,Spanisch,A group of four siblings compete for the heritage of their father.,7.338,105.0,5.932
Birdboy: The Forgotten Children,2015.0,Spanisch,"Teenagers Birdboy and Dinki have decided to escape from an island devastated by ecological catastrophe: Birdboy by shutting himself off from the world, Dinki by setting out on a dangerous voyage in the hope that Birdboy will accompany her.",7.439,140.0,7.216
Embrace of the Serpent,2015.0,Spanisch,"The epic story of the first contact, encounter, approach, betrayal and, eventually, life-transcending friendship, between Karamakate, an Amazonian shaman, last survivor of his people, and two scientists that, over the course of 40 years, travel through the Amazon in search of a sacred plant that can heal them. Inspired by the journals of the first explorers of the Colombian Amazon, Theodor Koch-Grunberg and Richard Evans Schultes.",7.679,450.0,7.746
The Lulú Club,2023.0,Spanisch,"Racing against time, a Chilean dad and his friends embark on a mishap-filled adventure across the Andes to gain custody of a daughter he's never met.",5.6,29.0,3.066
Thoroughbred,2016.0,Spanisch,"5 professionals rob a Horce Racetrack and a Casino Complex but when one of them makes too many mistakes, the police starts a deadliest manhunt to recover the money.",6.6,12.0,3.368
Perú: Tesoro Escondido,2017.0,Spanisch,"Peru is a country steeped in cultural traditions that stretch back more than 1,000 years. But it's also a land of surprising natural riches.",7.838,40.0,3.895
Once Upon a Time in Venezuela,2020.0,Spanisch,"Once upon a time, the Venezuelan village of Congo Mirador was prosperous, alive with fisherman and poets. Now it is decaying and disintegrating—a small but prophetic reflection of Venezuela itself.",8.2,34.0,5.085
Birdboy: The Forgotten Children,2015.0,Spanisch,"Teenagers Birdboy and Dinki have decided to escape from an island devastated by ecological catastrophe: Birdboy by shutting himself off from the world, Dinki by setting out on a dangerous voyage in the hope that Birdboy will accompany her.",7.439,140.0,7.216
Mr. Pig,2016.0,Spanisch,"On a mission to sell his last remaining prize hog and reunite with old friends, an aging farmer abandons his foreclosed farm and journeys to Mexico. After smuggling in the hog, his estranged daughter shows up, forcing them to face their past and embark on an adventurous road trip together.",6.1,46.0,3.515
Bosch: The Garden of Dreams,2016.0,Spanisch,"2016 marks the 500th anniversary of the death of Hieronymus Bosch. It is almost the only information about the artist of The Garden of Earthly Delights that we can put a precise date to. Bosch, the garden of dreams is a film about his most important painting and one of the most iconic paintings in the world: The Garden of Earthly Delights.",7.2,19.0,2.978
Just a Little Chemistry,2015.0,Spanisch,Fan girl finds herself torn between the attraction for her film idol and her best male friend.,5.5,42.0,5.67
A Horse Named Elephant,2016.0,Spanisch,Two brothers sneak into a circus in order to free their grandfather's horse and fulfill his last wish.,4.2,4.0,2.573
Andrea's Love,2023.0,Spanisch,"Andrea is a 15-year-old girl living in Cádiz with her mother and little brothers. Despite being a teenager, she leads a very busy life, attending high school, picking up her brothers Tomás and Fidel, as well as helping her working mother at home. Andrea has almost no time to meet her friends or do anything else. Her life is missing something, and she’s determined not to stop until she finds it.",6.6,5.0,3.526
Llenos de gracia,2022.0,Spanisch,"Sister Marina, a very unorthodox nun, is sent during the summer of 1994 to El Parral, a boarding school for boys threatened to be closed soon. Even though the kids welcome Marina with all kinds of pranks, they will, little by little, become something very close to the family they never had.",6.622,41.0,2.89
Isla bonita,2015.0,Spanisch,"Summer in Menorca. The young Olivia has lost all understanding for the world. She just ended an affair in order to begin a real relationship, but no sooner had it started than this also ends. She is comforted and receives prosaic advice from her sculptor mother Nuria. When pensioned advertisement filmmaker Fernando moves into their guesthouse, a fresh wind blows over the island. While Olivia sees him as a father figure, Fernando tries to seduce Nuria. ISLA BONITA is a charming, wonderfully cheerful comedy full of misunderstandings – and a bijou homage to the idyllic holiday island of Menorca. Director and main actor Fernando Colomo delights us with this semi-autobiographic fiction film.",5.3,19.0,4.045
Malvada,2022.0,Spanisch,A desperate mother contacts his son's ex-girlfriend to tell her that he's about to marry a wicked witch.,7.8,20.0,2.124
Our Lovers,2016.0,Spanisch,"Carlos is a professionally frustrated screenwriter, and Irene is not sure what she wants to do with her life. When Irene meets Carlos at a coffee shop, she approaches him and, although she doesn't know him, proposes to play a game.",7.248,240.0,7.597
Through My Window,2022.0,Spanisch,"Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.",7.384,3071.0,61.939
To Steal from a Thief,2016.0,Spanisch,"Valencia, Spain. On a rainy morning, six armed men in disguise assault a bank. But what seemed like an easy heist, quickly goes wrong with nothing unfolding as planned, and mistrust quickly builds between the two leaders of the gang.",6.3,364.0,6.952
"Those Who Love, Hate",2017.0,Spanisch,"Enrique Hubermann, homeopathic physician, travels in flight from a love. By a joke of fate, in that distant place he meets the woman he wants to forget, a beautiful young woman like a demon who manipulates men and triggers dangerous passions.",6.5,34.0,5.377
Tell Me About Yourself,2022.0,Spanisch,"Chava, a 17-year-old boy who has a secret admirer, feels more attracted to boys. When leaving his school in a rainy day, Carlos offers him a ride, and so their adventure begins.",7.825,20.0,4.145
Yuli,2018.0,Spanisch,"Yuli is the nickname given to Carlos Acosta by his father, Pedro, who considers him the son of Ogun, an African god and a fighter. As a child Yuli avoids discipline and education, learning from the streets of an impoverished and abandoned Havana. His father, however, has other ideas, and knowing that his son has a natural talent for dance, sends him to the National Ballet School of Cuba. Despite his repeated escapes and initial poor behaviour, the boy is inevitably drawn to the world of dance, and begins to shape his legendary career from a young age, becoming the first black dancer to be cast in some of the most prestigious ballet roles, originally written for white dancers, in companies such as the Houston Ballet or the Royal Ballet in London.",7.0,89.0,7.097
Girls' Night Out,2015.0,Spanisch,A group of girls taking a trip to celebrate a bachelorette party in which they will rediscover themselves.,5.211,71.0,4.659
Fireflies,2018.0,Spanisch,"Ramin flees from persecution in Iran and ends up living in the limbo of exile, far from everything he knows, in the tropical port town of Veracruz, Mexico. There his nostalgia and melancholy are confronted with new friendships, while he starts to rediscover his own desires.",5.76,25.0,3.436
-Mamá…,2023.0,Spanisch,"Being Bahía´s mom uses almost all of her time and space. Having resumed an Architecture major and her own reins, sleepless, studying all day long, a desire and a deep secret merge in a decision that causes total uncertainty.",0.0,0.0,3.379
Anchor and Hope,2017.0,Spanisch,"Eva and Kat enjoy a carefree existence on their houseboat on a London canal. Until Eva's dream of becoming a mother is reignited by the death of their pet. Kat just wants to get a new cat. But when Kat's best friend, Roger, visits from Barcelona, they decide in a moment of drunkenness that he can be Eva's sperm donor. But what are the consequences for the lesbian couple, the biological father, the child and their relationships with one another?",5.2,28.0,4.576
Anhedonia,2022.0,Spanisch,"In a dystopian near future, a class of people are vaccinated with Anhedonia, a vaccine that causes the loss of pleasure and feelings in order to keep a population focused on farm work.",7.0,1.0,5.138
Maixabel,2021.0,Spanisch,"In the year 2000, Maixabel Lasa’s husband, Juan Maria Jauregi, was killed by ETA. Eleven years later, she receives an incredible request: one of the men who killed Juan wants to meet with her in the Nanclares de la Oca prison in Araba (Spain), where he is serving his sentence after breaking ties with the terrorist group.  Despite her reservations and her immense pain, Maixabel Lasa agrees to meet face to face with those who ended the life of the person who had been her companion since she was 16 years old. ‘Everyone deserves a second chance’, she said, when asked why she was willing to confront the man who killed her husband.",7.2,102.0,4.665
Our Last Tango,2015.0,Spanisch,"María Nieves Rego (80) and Juan Carlos Copes (83) met when they were 14 and 17, and they danced together for nearly fifty years. In all those years they loved and hated each other and went through several painful separations. Now, at the end of their lives, the two dancers are willing to open up about their love, their hatred, and their passion. In ""Our Last Tango"" Juan and María tell their story to a group of young tango dancers and choreographers from Buenos Aires, who transform the most beautiful, moving and dramatic moments of the  lives into incredible tango-choreographies.  These beautifully-shot performances compliment the soul-searching interviews and documentary moments of the film to make this an unforgettable journey into the heart of the tango.",6.2,24.0,4.022
My Father's Mexican Wedding,2023.0,Spanisch,"Ana, a young Spanish woman who has just been dumped by her boyfriend, and her brother Tono, receive a call from their father to tell him that he is getting married in Mexico to a woman he met on the Internet. When they get there, they discover that the girl is 30 years younger than her father and they begin to live with her new in-laws, with the inevitable cultural clashes that this will entail.",5.941,17.0,14.863
Amores perros,2016.0,Spanisch,Eva does everything possible to forget her ex-partner when something happens.,8.2,2.0,1.954
Spain: A Country Divided,2022.0,Spanisch,Obsessively referring to the traumas and wounds that the Spanish civil war (1936-39) and Franco's dictatorship (1939-75) caused in their day no longer serves to explain the impassable abyss of incomprehension and hatred that the abject policies and radical positions adopted by both the right and the left in recent decades have opened up before the citizens of a country that is barely known beyond hackneyed cultural clichés.,3.0,3.0,2.067
Presencias,2022.0,Spanisch,"A man who loses his wife and goes to seclude himself in a cabin in the woods, where strange things happen.",6.9,113.0,13.231
Zahorí,2022.0,Spanisch,"The Patagonian steppe is battered by a grey wind... Mora is 13 years old and intends to become a ""gaucho"". She questions the school and asserts her individuality towards her parents, two environmentalists from Italian-speaking Switzerland whose dream of autonomy turns into a nightmare. Mora goes deep into the steppe to help the only friend she has, Nazareno, an old Mapuche who has lost his horse, Zahorí.",6.2,5.0,2.252
Heroes: Silence and Rock & Roll,2021.0,Spanisch,"An exploration of the rise of Héroes del Silencio, the seminal 1980s Spanish rock band anchored by Enrique Bunbury.",8.443,79.0,4.161
Since the Last Time We Met,2023.0,Spanisch,"Handsome and stylish Victor is reunited by chance with David, his first love, fifteen years after the last time they saw each other. This reunion revives the clandestine love they had when they were younger.",2.8,4.0,8.449
Mummies,2023.0,Spanisch,"Through a series of unfortunate events, three mummies end up in present-day London and embark on a wacky and hilarious journey in search of an old ring belonging to the Royal Family, stolen by ambitious archaeologist Lord Carnaby.",7.01,450.0,23.879
"BARDO, False Chronicle of a Handful of Truths",2022.0,Spanisch,"A renowned Mexican journalist and documentary filmmaker living in Los Angeles, after being named the recipient of a prestigious international award, is compelled to return to his native country, unaware that this simple trip will push him to an existential limit.",7.0,215.0,11.847
The Princess,2022.0,Spanisch,"Refusing to marry a drug lord, Grecia is determined to pay her father's debt herself. To earn the money, she decides to bet in the Sinaloa palenques, where she meets Armando. He is immediately captivated by her beauty and fearless attitude. But, little does he know that falling for her will be his most dangerous endeavor. Based on the famous corrido hit ""La Princesa"", by Alfredo Ríos ""El Komander"".",7.572,97.0,17.433
Terpsícore,2023.0,Spanisch,"Ballet is a difficult task, Eva discovers it at the moment when a superior ballerina puts her to the test.",2.0,1.0,2.624
El hotel de los líos: García y García 2,2023.0,Spanisch,"After taking over a ramshackle little hotel, bought by mistake at an auction for an exorbitant price, the Garcias live a new adventure, helped, much to their regret, by a group of gifted children who are staying at the hotel to attend the Talent Final. Together they will confront the mafioso Benito Camarena, who will try to snatch the loot hidden in the hotel from the Garcias.",4.6,23.0,4.825
Amor Bandido,2021.0,Spanisch,"Joan is a naïve, 16-year-old who falls in love easily. One day he decides to escape to the provinces with Luciana, a beautiful 35-year-old woman and a teacher at his school, in order to give free rein to his love. Soon, Joan discovers with horror that he has fallen into a trap that is a mix between sex, money, politics and violence.",6.643,115.0,17.641
Bullets and Katanas,2023.0,Spanisch,"How would you react if you were a Martial Arts expert, had a Katana in your hands, and your daughter had just been kidnapped. Under this premise, Sensei Marín launches a race against time with Nacho, his best friend.",5.5,6.0,10.767
Surviving the 70's,2015.0,Spanisch,"A disgruntled book editor is about to commit suicide when he is interrupted by a woman, who threatens to do the same if he does not read her book.",5.0,1.0,1.968
Two,2021.0,Spanisch,"Two people, a man and a woman, wake up naked and with their abdomens attached to each other.",5.402,322.0,7.43
Wild Awakening,2016.0,Spanisch,"Toni and Emma are brother and sister who owns a stable farm. Ramon and his son, Aaron works for them. Toni is openly gay and loves to party, Emma has a crush on Aaron who is a closeted gay who is afraid that his father might find out, but his father also has a secret.",5.5,17.0,29.854
The House of Snails,2021.0,Spanisch,A writer secludes himself in the mountains and falls in lust with local Berta. After realizing the oddities of the rural community the author starts to question the lines between reality and fiction.,6.058,52.0,3.873
Amor,2023.0,Spanisch,"Based on the story ""The monster in my room"" by Miguel Angel López, a girl recounts living with her mother and a monster that stalks her at night.",2.0,1.0,3.759
The Fury of a Patient Man,2016.0,Spanisch,"Quiet Jose woos cafe worker Ana, but she is unaware he has intentions other than the purely romantic.",6.575,424.0,7.165
The Death of God,2021.0,Spanisch,“The Death of God” turns on the Argentine soccer icon Diego A. Maradona through the anniversary of his death.,3.2,4.0,4.073
Gilda Love,2023.0,Spanisch,"Gilda chose Gilda because of Hayworth and at 98 years old is the oldest active drag queen in the world. And lives in Barcelona. Two hours following Gilda's daily life, from morning to night, where you can see what the person behind the makeup, the feathers and the heels is like.",0.0,0.0,1.606
Cola de mono,2018.0,Spanisch,"It's Christmas Eve, 1986, and Borja is a precocious teenager with a passion for film. As his family comes together to celebrate the holiday, the combined forces of the suffocating Chilean heat, free-flowing drinks, and repressed desire contribute to the eruption of long-held secrets. Both an enticing family melodrama and an explicit erotic thriller, this is a story about the ways that passion and desire control our lives - from pop-culture tastes to sexual fantasies.",4.235,34.0,6.542
Clara Sola,2021.0,Spanisch,"In a remote village in Costa Rica, Clara, a withdrawn 40-year-old woman, experiences a sexual and mystical awakening as she begins a journey to free herself from the repressive religious and social conventions which have dominated her life.",6.613,31.0,5.974
Juan Luis Guerra 4.40: Entre Mar y Palmeras,2021.0,Spanisch,"The renowned Dominican composer, musician, producer, and singer Juan Luis Guerra offers a historic concert from the beautiful and lush beaches of Miches, located in the eastern region of the Dominican Republic.",8.3,41.0,3.843
A 3 Minute Hug,2018.0,Spanisch,"As daylight breaks between the border cities of El Paso, Texas, and Juarez, Mexico, undocumented migrants and their relatives, divided by a wall, prepare to participate in an activist event. For three minutes, they’ll embrace in no man’s land for the briefest and sweetest of reunions.",6.523,22.0,2.255
Prodigal Son,2023.0,Spanisch,"Renzo tries to get close to the universe of family and football, which has always seemed alien to him. He wanders between his current life and the one he could have had.",2.0,1.0,2.72
Soy tu fan: La película,2022.0,Spanisch,"In 2012, Charly leaves Nicolás minutes before getting married and moves to another country. Heartbroken, he writes to her a letter where predicts an unhappy life of complete solitude. Ten years later, fate brings them together again at the wedding of Rocío, her best friend, and Diego, her brother, where they will face that their love story is not over yet.",7.833,42.0,6.983
albores,2023.0,Spanisch,"Juan, a student at an agrotechnical school, feels pressured by his religious environment. Going through an entire day at school will lead him to make a decision.",10.0,3.0,2.954
The Wedding Unplanner,2020.0,Spanisch,"Marina is a woman in her thirties who works organizing weddings. Not because she is an inveterate romantic just because, as she says, ""when people are in love, they don't care about money"". Unlike her customers, she enjoys a life without ties or commitments, until the moment when she falls in love with Carlos. The problem is not only he is about to get married, but also his fiancee is Marina's childhood friend and they have hired her as their Wedding Planner.",6.6,166.0,7.707
Ghosting Gloria,2021.0,Spanisch,Gloria  needs an orgasm. When was the last time she had one? She doesn’t know if she’s ever had one. Gloria’s orgasm issue is easily solved when she finds the right man. There is just one issue: he’s a ghost.,4.4,7.0,2.917
Cenizas,2018.0,Spanisch,"As Cotopaxi spews ash, issuing an eerie penumbra over Quito, a young woman confronts dormant familial conflicts.  Desperate for a place to store her things as volcanic disaster looms, Caridad turns to her long-estranged father Galo for help. Galo abandoned Caridad’s mother long ago and is eager to make amends, but questions concerning the nature of his transgressions linger, straining communication between father and daughter and casting grave doubts over the possibility of reconciliation.",6.3,3.0,1.766
Yucatán,2018.0,Spanisch,Two white collar thieves compete fiercely against the other trying to steal to an old baker the millions he won on the lotto.,5.631,145.0,5.495
What the Waters Left Behind: Scars,2023.0,Spanisch,"An Anglo-American indie rock band winds up stranded in Epecuén, where their internal conflicts and the bad luck of their tour quickly lose importance before the hell that awaits them.",6.144,45.0,9.093
Luz: The Flower of Evil,2019.0,Spanisch,"In the thickness of the mountains, in an isolated community led by a preacher known as El Señor, a presumed new Messiah is brought, unleashing a wave of violence and pain.",4.8,23.0,3.922
A Deadly Invitation,2023.0,Spanisch,"Eccentric millionaire Olivia sends her half sister Agatha, and a group of old acquaintances, a mysterious invitation for a weekend on her yacht, where they will discover the true motive behind this invitation: the celebration of… a murder?",5.789,147.0,11.485
An Unexpected Love,2018.0,Spanisch,"It tells the story of Marcos and Ana, who have been married for more than 25 years, but enter into an existential crisis that leads them to separate. The life of singles seems fascinating and exciting at first, but soon it also becomes monotonous for her and nightmarish for him.",6.339,62.0,16.269
Another Cursed Movie,2023.0,Spanisch,"A history of Argentine horror cinema, from its beginnings in 1934 to present day. It is a path of defeat, dead-end streets and triumphs, where the protagonists will lead us through the lesser known hallways of local horror.",4.7,3.0,3.189
Heartbeat,2023.0,Spanisch,"The newly separated Leonor comes from the monied class, while sixteen year old aspiring ballerina Emilia does not. They begin a tense pas de deux waiting out Emilia’s pregnancy in a remote country home, isolated from the world and each other.",7.063,16.0,13.729
El mesero,2021.0,Spanisch,A waiter pretends to be an important businessman in order to reach the upper class through his entrepreneurial dreams.,8.017,349.0,7.679
Shalom Taiwan,2019.0,Spanisch,"The financial problems of a Jewish community are a nightmare for their leader, Rabbi Aaron.  Cornered and overwhelmed, Aaron tries a last resort: embark on a trip to the Far East to get donations.",4.0,2.0,1.729
Pendientes,2023.0,Spanisch,"A love that seems to be eternal begins to end. Aurelio will do everything possible to make his inheritance fall into the hands of the love of his life, Ricardo, once he dies.",0.0,0.0,1.964
The Strong Ones,2020.0,Spanisch,"Lucas travels to visit his sister to a remote town in southern Chile. In front of the ocean and the fog, he meets Antonio, a boatswain in a local fishing boat. When an intense romance grows between them, their strength, their independence and their adulthood become immovable in front of the tide.",7.6,68.0,5.762
Realive,2016.0,Spanisch,"Marc, a successful, ambitious man, is diagnosed with terminal cancer, and is given a few months to live.  Unable to accept death, he decides to cryogenically freeze himself. The love of his life is devastated. Seventy years later, Marc becomes the first cryogenic resuscitated person in history. But this doesn't happen in the idealized way he dreamt of.",6.0,194.0,10.17
Into the Abyss,2023.0,Spanisch,"Trying to escape danger in a post-apocalyptic world, Bannon realizes that his very existence will be put to the test.",6.4,67.0,13.411
Clara Gets Lost in the Woods,2023.0,Spanisch,"Clara is on her way out of the city on a family trip to the outskirts. She receives a message from Martina, her childhood friend, the person she'd been with the night of the tragedy at the República Cromañón club, bringing the idea of motherhood into the foreground. This shot of the present day and reality in a series of WhatsApp texts, home videos and family lunches sparks an exhaustive look back at her own adolescence and that of her friends in a city ravaged by the crisis and by a tragedy.",5.0,1.0,2.493
"Mujeres, de Coque Malla",2019.0,Spanisch,"Coque Malla meets with a number of female artists during the creative process of his new musical work. Intimate essays, confidences, complicity, sense of humour and creative passion that will culminate in the live recording of the album ""Mujeres"" (""Women""). A journey through the life of an artist with songs and women as absolute protagonists, with the exception of his close friend, Antonio Dyaz.",5.8,4.0,1.552
